"","date","Reference","Gear","Description","cpue_gper100m2","long_name","bay_segment","Longitude","Latitude"
"2636",2007-04-03,"TBM2007040507",300,"Sponges",2.62337350842478,"Old Tampa Bay","OTB",-82.575183,27.83445
"2637",2007-04-03,"TBM2007040507",300,"Algae: Mixed",0.749535288121365,"Old Tampa Bay","OTB",-82.575183,27.83445
"2638",2007-04-03,"TBM2007040507",300,"Perna viridis (Asian green mussel)",0.374767644060682,"Old Tampa Bay","OTB",-82.575183,27.83445
"2639",2007-04-26,"TBM2007041001",160,"Algae: Mixed",0.242718446601942,"Old Tampa Bay","OTB",-82.640033,27.90215
"2640",2007-04-26,"TBM2007041001",160,"None",NA,"Old Tampa Bay","OTB",-82.640033,27.90215
"2641",2007-04-26,"TBM2007041002",20,"Algae: Mixed",0.571428571428572,"Old Tampa Bay","OTB",-82.570533,27.97285
"2642",2007-04-26,"TBM2007041002",20,"None",NA,"Old Tampa Bay","OTB",-82.570533,27.97285
"2643",2007-04-26,"TBM2007041003",160,"Algae: Mixed",0.109223300970874,"Old Tampa Bay","OTB",-82.578217,27.971583
"2644",2007-04-26,"TBM2007041003",160,"Sponges",0.0121359223300971,"Old Tampa Bay","OTB",-82.578217,27.971583
"2645",2007-04-26,"TBM2007041003",160,"None",NA,"Old Tampa Bay","OTB",-82.578217,27.971583
"2646",2007-04-26,"TBM2007041004",160,"None",0,"Old Tampa Bay","OTB",-82.679233,28.031833
"2647",2007-04-26,"TBM2007041004",160,"None",NA,"Old Tampa Bay","OTB",-82.679233,28.031833
"2648",2007-04-26,"TBM2007041005",20,"None",0,"Old Tampa Bay","OTB",-82.6659,28.028683
"2649",2007-04-26,"TBM2007041005",20,"None",NA,"Old Tampa Bay","OTB",-82.6659,28.028683
"2650",2007-04-26,"TBM2007041006",160,"None",0,"Old Tampa Bay","OTB",-82.665267,28.025033
"2651",2007-04-26,"TBM2007041006",160,"None",NA,"Old Tampa Bay","OTB",-82.665267,28.025033
"2652",2007-04-26,"TBM2007041007",20,"None",0,"Old Tampa Bay","OTB",-82.692917,27.982817
"2653",2007-04-26,"TBM2007041007",20,"None",NA,"Old Tampa Bay","OTB",-82.692917,27.982817
"2654",2007-05-03,"TBM2007050401",300,"None",0,"Old Tampa Bay","OTB",-82.5417,27.87355
"2655",2007-05-03,"TBM2007050401",300,"None",NA,"Old Tampa Bay","OTB",-82.5417,27.87355
"2656",2007-05-03,"TBM2007050402",20,"None",0,"Old Tampa Bay","OTB",-82.54125,27.8936
"2657",2007-05-03,"TBM2007050402",20,"None",NA,"Old Tampa Bay","OTB",-82.54125,27.8936
"2658",2007-05-03,"TBM2007050403",20,"None",0,"Old Tampa Bay","OTB",-82.5522,27.93935
"2659",2007-05-03,"TBM2007050404",300,"Mud",0.303561791689153,"Old Tampa Bay","OTB",-82.652167,27.967967
"2660",2007-05-03,"TBM2007050404",300,"Sponges",0.303561791689153,"Old Tampa Bay","OTB",-82.652167,27.967967
"2661",2007-05-03,"TBM2007050404",300,"Oysters",0.202374527792768,"Old Tampa Bay","OTB",-82.652167,27.967967
"2662",2007-05-03,"TBM2007050404",300,"Shell",0.202374527792768,"Old Tampa Bay","OTB",-82.652167,27.967967
"2663",2007-05-03,"TBM2007050405",300,"Starfish",0.134916351861846,"Old Tampa Bay","OTB",-82.654083,27.963417
"2664",2007-05-03,"TBM2007050405",300,"None",NA,"Old Tampa Bay","OTB",-82.654083,27.963417
"2665",2007-05-03,"TBM2007050406",300,"Starfish",0.168645439827307,"Old Tampa Bay","OTB",-82.685717,27.92955
"2666",2007-05-03,"TBM2007050407",20,"Algae: Mixed",0.357142857142857,"Old Tampa Bay","OTB",-82.628383,27.9104
"2667",2007-05-10,"TBM2007050801",20,"None",0,"Old Tampa Bay","OTB",-82.693,28.0311
"2668",2007-05-10,"TBM2007050802",20,"Algae: Mixed",0.714285714285714,"Old Tampa Bay","OTB",-82.685,28.0206
"2669",2007-05-10,"TBM2007050802",20,"None",NA,"Old Tampa Bay","OTB",-82.685,28.0206
"2670",2007-05-10,"TBM2007050803",20,"Algae: Mixed",0.357142857142857,"Old Tampa Bay","OTB",-82.695017,27.976733
"2671",2007-05-10,"TBM2007050803",20,"None",NA,"Old Tampa Bay","OTB",-82.695017,27.976733
"2672",2007-05-10,"TBM2007050804",160,"Algae: Mixed",24.2694174757282,"Old Tampa Bay","OTB",-82.691217,27.970583
"2673",2007-05-10,"TBM2007050804",160,"None",NA,"Old Tampa Bay","OTB",-82.691217,27.970583
"2674",2007-05-10,"TBM2007050805",20,"None",0,"Old Tampa Bay","OTB",-82.716317,27.936583
"2675",2007-05-10,"TBM2007050806",160,"Algae: Mixed",6.55339805825243,"Old Tampa Bay","OTB",-82.619333,27.993067
"2676",2007-05-10,"TBM2007050806",160,"Sponges",0.728155339805825,"Old Tampa Bay","OTB",-82.619333,27.993067
"2677",2007-05-10,"TBM2007050806",160,"None",NA,"Old Tampa Bay","OTB",-82.619333,27.993067
"2678",2007-05-10,"TBM2007050807",160,"Algae: Mixed",0.0485436893203883,"Old Tampa Bay","OTB",-82.641667,28.016667
"2679",2007-05-10,"TBM2007050807",160,"None",NA,"Old Tampa Bay","OTB",-82.641667,28.016667
"2680",2007-05-22,"TBM2007051003",160,"Gracilaria spp.",0.849514563106796,"Old Tampa Bay","OTB",-82.54015,27.844733
"2681",2007-05-22,"TBM2007051003",160,"None",NA,"Old Tampa Bay","OTB",-82.54015,27.844733
"2682",2007-05-22,"TBM2007051004",160,"None",0,"Old Tampa Bay","OTB",-82.53625,27.898783
"2683",2007-05-22,"TBM2007051005",160,"Gracilaria spp.",0.121359223300971,"Old Tampa Bay","OTB",-82.61845,27.883067
"2684",2007-05-22,"TBM2007051005",160,"None",NA,"Old Tampa Bay","OTB",-82.61845,27.883067
"2685",2007-05-22,"TBM2007051006",160,"Gracilaria spp.",4.36893203883495,"Old Tampa Bay","OTB",-82.59405,27.844433
"2686",2007-05-22,"TBM2007051006",160,"Acanthophora spp.",0.485436893203884,"Old Tampa Bay","OTB",-82.59405,27.844433
"2687",2007-06-01,"TBM2007060301",20,"None",0,"Old Tampa Bay","OTB",-82.53085,27.923617
"2688",2007-06-01,"TBM2007060301",20,"None",NA,"Old Tampa Bay","OTB",-82.53085,27.923617
"2689",2007-06-01,"TBM2007060302",160,"Algae: Mixed",0.121359223300971,"Old Tampa Bay","OTB",-82.544817,27.941783
"2690",2007-06-01,"TBM2007060303",160,"Algae: Mixed",24.2694174757282,"Old Tampa Bay","OTB",-82.617817,27.882233
"2691",2007-06-01,"TBM2007060303",160,"None",NA,"Old Tampa Bay","OTB",-82.617817,27.882233
"2692",2007-06-01,"TBM2007060304",20,"Algae: Mixed",7.14285714285714,"Old Tampa Bay","OTB",-82.619683,27.882367
"2693",2007-06-01,"TBM2007060304",20,"None",NA,"Old Tampa Bay","OTB",-82.619683,27.882367
"2694",2007-06-01,"TBM2007060305",160,"None",0,"Old Tampa Bay","OTB",-82.596083,27.876767
"2695",2007-06-01,"TBM2007060305",160,"None",NA,"Old Tampa Bay","OTB",-82.596083,27.876767
"2696",2007-06-11,"TBM2007060501",20,"None",0,"Old Tampa Bay","OTB",-82.723183,27.95395
"2697",2007-06-11,"TBM2007060501",20,"None",NA,"Old Tampa Bay","OTB",-82.723183,27.95395
"2698",2007-06-11,"TBM2007060502",20,"None",0,"Old Tampa Bay","OTB",-82.647917,27.918867
"2699",2007-06-11,"TBM2007060503",20,"None",0,"Old Tampa Bay","OTB",-82.648217,27.917917
"2700",2007-06-11,"TBM2007060504",20,"Gracilaria spp.",1.42857142857143,"Old Tampa Bay","OTB",-82.655383,27.908117
"2701",2007-06-11,"TBM2007060504",20,"None",NA,"Old Tampa Bay","OTB",-82.655383,27.908117
"2702",2007-06-11,"TBM2007060505",20,"Gracilaria spp.",0.571428571428572,"Old Tampa Bay","OTB",-82.6174,27.988117
"2703",2007-06-11,"TBM2007060505",20,"Halodule spp.",0.142857142857143,"Old Tampa Bay","OTB",-82.6174,27.988117
"2704",2007-06-11,"TBM2007060506",160,"Algae: Mixed",0.194174757281553,"Old Tampa Bay","OTB",-82.611,27.988
"2705",2007-06-11,"TBM2007060506",160,"None",NA,"Old Tampa Bay","OTB",-82.611,27.988
"2706",2007-06-11,"TBM2007060507",160,"Gracilaria spp.",0.388349514563107,"Old Tampa Bay","OTB",-82.651183,28.017567
"2707",2007-06-11,"TBM2007060507",160,"Leaf Litter",0.0970873786407767,"Old Tampa Bay","OTB",-82.651183,28.017567
"2708",2007-06-11,"TBM2007060508",160,"Gracilaria spp.",1.55339805825243,"Old Tampa Bay","OTB",-82.621567,27.993117
"2709",2007-06-11,"TBM2007060508",160,"Halodule spp.",0.388349514563107,"Old Tampa Bay","OTB",-82.621567,27.993117
"2710",2007-06-13,"TBM2007060601",300,"Algae: Mixed",0.396812799593664,"Old Tampa Bay","OTB",-82.600783,27.886017
"2711",2007-06-13,"TBM2007060601",300,"None",NA,"Old Tampa Bay","OTB",-82.600783,27.886017
"2712",2007-06-13,"TBM2007060602",300,"Sponges",0.262337350842478,"Old Tampa Bay","OTB",-82.643933,27.98925
"2713",2007-06-13,"TBM2007060602",300,"Gracilaria spp.",0.112430293218205,"Old Tampa Bay","OTB",-82.643933,27.98925
"2714",2007-06-13,"TBM2007060603",20,"Halodule spp.",0.357142857142857,"Old Tampa Bay","OTB",-82.616867,27.970533
"2715",2007-06-13,"TBM2007060603",20,"None",NA,"Old Tampa Bay","OTB",-82.616867,27.970533
"2716",2007-06-13,"TBM2007060604",300,"Sponges",1.34916351861846,"Old Tampa Bay","OTB",-82.576433,27.945783
"2717",2007-06-13,"TBM2007060605",300,"Algae: Mixed",1.26980095869972,"Old Tampa Bay","OTB",-82.564667,27.86805
"2718",2007-06-13,"TBM2007060605",300,"Sponges",0.158725119837465,"Old Tampa Bay","OTB",-82.564667,27.86805
"2719",2007-06-13,"TBM2007060605",300,"Syringodium spp.",0.158725119837465,"Old Tampa Bay","OTB",-82.564667,27.86805
"2720",2007-06-13,"TBM2007060606",300,"Sponges",1.07933081489477,"Old Tampa Bay","OTB",-82.57595,27.83385
"2721",2007-06-13,"TBM2007060606",300,"Algae: Mixed",0.134916351861846,"Old Tampa Bay","OTB",-82.57595,27.83385
"2722",2007-06-13,"TBM2007060606",300,"Perna viridis (Asian green mussel)",0.134916351861846,"Old Tampa Bay","OTB",-82.57595,27.83385
"2723",2007-06-13,"TBM2007060607",20,"Halodule spp.",2.14285714285714,"Old Tampa Bay","OTB",-82.537583,27.836583
"2724",2007-06-13,"TBM2007060607",20,"Algae: Mixed",1.42857142857143,"Old Tampa Bay","OTB",-82.537583,27.836583
"2725",2007-06-13,"TBM2007060607",20,"None",NA,"Old Tampa Bay","OTB",-82.537583,27.836583
"2726",2007-07-03,"TBM2007070501",160,"Algae: Mixed",0.606796116504854,"Old Tampa Bay","OTB",-82.64785,27.967833
"2727",2007-07-03,"TBM2007070501",160,"None",NA,"Old Tampa Bay","OTB",-82.64785,27.967833
"2728",2007-07-03,"TBM2007070502",160,"Algae: Mixed",0.970873786407767,"Old Tampa Bay","OTB",-82.621267,27.9932
"2729",2007-07-03,"TBM2007070502",160,"Grasses: Mixed",0.242718446601942,"Old Tampa Bay","OTB",-82.621267,27.9932
"2730",2007-07-03,"TBM2007070502",160,"None",NA,"Old Tampa Bay","OTB",-82.621267,27.9932
"2731",2007-07-03,"TBM2007070503",20,"Algae: Mixed",2.85714285714286,"Old Tampa Bay","OTB",-82.650033,28.018117
"2732",2007-07-03,"TBM2007070503",20,"None",NA,"Old Tampa Bay","OTB",-82.650033,28.018117
"2733",2007-07-03,"TBM2007070504",20,"None",0,"Old Tampa Bay","OTB",-82.60025,27.876583
"2734",2007-07-03,"TBM2007070504",20,"None",NA,"Old Tampa Bay","OTB",-82.60025,27.876583
"2735",2007-07-03,"TBM2007070505",160,"Oysters",0.0485436893203883,"Old Tampa Bay","OTB",-82.627833,27.908867
"2736",2007-07-03,"TBM2007070505",160,"None",NA,"Old Tampa Bay","OTB",-82.627833,27.908867
"2737",2007-07-03,"TBM2007070506",20,"Halodule spp.",0.714285714285714,"Old Tampa Bay","OTB",-82.62735,27.90995
"2738",2007-07-03,"TBM2007070506",20,"None",NA,"Old Tampa Bay","OTB",-82.62735,27.90995
"2739",2007-07-03,"TBM2007070507",160,"Algae: Mixed",0.728155339805825,"Old Tampa Bay","OTB",-82.656167,27.9098
"2740",2007-07-23,"TBM2007070901",20,"Sponges",0.285714285714286,"Old Tampa Bay","OTB",-82.594633,27.976367
"2741",2007-07-23,"TBM2007070901",20,"Algae: Mixed",0.0357142857142857,"Old Tampa Bay","OTB",-82.594633,27.976367
"2742",2007-07-23,"TBM2007070901",20,"Halodule spp.",0.0357142857142857,"Old Tampa Bay","OTB",-82.594633,27.976367
"2743",2007-07-23,"TBM2007070902",300,"Algae: Mixed",0.0177521515607692,"Old Tampa Bay","OTB",-82.59665,27.974933
"2744",2007-07-23,"TBM2007070902",300,"Algae: Filamentous green",0.0177521515607692,"Old Tampa Bay","OTB",-82.59665,27.974933
"2745",2007-07-23,"TBM2007070903",300,"Mud",0.284034424972307,"Old Tampa Bay","OTB",-82.659467,27.96155
"2746",2007-07-23,"TBM2007070903",300,"Starfish",0.0710086062430767,"Old Tampa Bay","OTB",-82.659467,27.96155
"2747",2007-07-23,"TBM2007070904",300,"Ctenophores",1.07933081489477,"Old Tampa Bay","OTB",-82.651767,27.947867
"2748",2007-07-23,"TBM2007070904",300,"Starfish",0.269832703723691,"Old Tampa Bay","OTB",-82.651767,27.947867
"2749",2007-07-23,"TBM2007070905",20,"Algae: Mixed",1,"Old Tampa Bay","OTB",-82.5721,27.965167
"2750",2007-07-23,"TBM2007070905",20,"Grasses: Mixed",0.428571428571429,"Old Tampa Bay","OTB",-82.5721,27.965167
"2751",2007-07-23,"TBM2007070905",20,"None",NA,"Old Tampa Bay","OTB",-82.5721,27.965167
"2752",2007-07-23,"TBM2007070906",20,"None",0,"Old Tampa Bay","OTB",-82.549433,27.960883
"2753",2007-07-23,"TBM2007070906",20,"None",NA,"Old Tampa Bay","OTB",-82.549433,27.960883
"2754",2007-07-23,"TBM2007070907",20,"None",0,"Old Tampa Bay","OTB",-82.53115,27.9233
"2755",2007-07-23,"TBM2007070907",20,"None",NA,"Old Tampa Bay","OTB",-82.53115,27.9233
"2756",2007-07-23,"TBM2007070908",20,"None",0,"Old Tampa Bay","OTB",-82.53105,27.924167
"2757",2007-07-23,"TBM2007070908",20,"None",NA,"Old Tampa Bay","OTB",-82.53105,27.924167
"2758",2007-07-24,"TBM2007071101",20,"Syringodium spp.",0.107142857142857,"Old Tampa Bay","OTB",-82.593083,27.848767
"2759",2007-07-24,"TBM2007071101",20,"Thalassia spp.",0.107142857142857,"Old Tampa Bay","OTB",-82.593083,27.848767
"2760",2007-07-24,"TBM2007071102",20,"None",0,"Old Tampa Bay","OTB",-82.561683,27.833217
"2761",2007-07-24,"TBM2007071102",20,"None",NA,"Old Tampa Bay","OTB",-82.561683,27.833217
"2762",2007-07-24,"TBM2007071104",20,"None",0,"Old Tampa Bay","OTB",-82.542133,27.844967
"2763",2007-07-24,"TBM2007071104",20,"None",NA,"Old Tampa Bay","OTB",-82.542133,27.844967
"2764",2007-07-24,"TBM2007071105",160,"None",0,"Old Tampa Bay","OTB",-82.531633,27.878517
"2765",2007-07-24,"TBM2007071105",160,"None",NA,"Old Tampa Bay","OTB",-82.531633,27.878517
"2766",2007-07-24,"TBM2007071106",160,"None",0,"Old Tampa Bay","OTB",-82.537333,27.867867
"2767",2007-07-24,"TBM2007071106",160,"None",NA,"Old Tampa Bay","OTB",-82.537333,27.867867
"2768",2007-07-24,"TBM2007071107",20,"None",0,"Old Tampa Bay","OTB",-82.538383,27.882233
"2769",2007-07-24,"TBM2007071107",20,"None",NA,"Old Tampa Bay","OTB",-82.538383,27.882233
"2770",2007-08-02,"TBM2007080201",20,"None",0,"Old Tampa Bay","OTB",-82.6234,27.997617
"2771",2007-08-02,"TBM2007080201",20,"None",NA,"Old Tampa Bay","OTB",-82.6234,27.997617
"2772",2007-08-02,"TBM2007080202",20,"Sponges",3,"Old Tampa Bay","OTB",-82.642367,28.011367
"2773",2007-08-02,"TBM2007080202",20,"Algae: Mixed",2,"Old Tampa Bay","OTB",-82.642367,28.011367
"2774",2007-08-02,"TBM2007080203",20,"Algae: Mixed",2.14285714285714,"Old Tampa Bay","OTB",-82.66255,27.99325
"2775",2007-08-02,"TBM2007080203",20,"None",NA,"Old Tampa Bay","OTB",-82.66255,27.99325
"2776",2007-08-02,"TBM2007080204",160,"None",0,"Old Tampa Bay","OTB",-82.664383,28.00885
"2777",2007-08-02,"TBM2007080205",20,"Halodule spp.",0.357142857142857,"Old Tampa Bay","OTB",-82.656067,28.002283
"2778",2007-08-02,"TBM2007080205",20,"None",NA,"Old Tampa Bay","OTB",-82.656067,28.002283
"2779",2007-08-02,"TBM2007080206",160,"None",0,"Old Tampa Bay","OTB",-82.72185,27.936767
"2780",2007-08-02,"TBM2007080206",160,"None",NA,"Old Tampa Bay","OTB",-82.72185,27.936767
"2781",2007-08-02,"TBM2007080207",160,"Algae: Mixed",1.21359223300971,"Old Tampa Bay","OTB",-82.709367,27.957633
"2782",2007-08-02,"TBM2007080207",160,"None",NA,"Old Tampa Bay","OTB",-82.709367,27.957633
"2783",2007-08-08,"TBM2007080404",300,"Perna viridis (Asian green mussel)",0.910685375067458,"Old Tampa Bay","OTB",-82.54525,27.83655
"2784",2007-08-08,"TBM2007080404",300,"Rocks",0.101187263896384,"Old Tampa Bay","OTB",-82.54525,27.83655
"2785",2007-08-07,"TBM2007080801",20,"Grasses: Mixed",0.642857142857143,"Old Tampa Bay","OTB",-82.532833,27.938217
"2786",2007-08-07,"TBM2007080801",20,"Man-made objects other than crab traps",0.0714285714285714,"Old Tampa Bay","OTB",-82.532833,27.938217
"2787",2007-08-07,"TBM2007080802",20,"Algae: Filamentous green",0.357142857142857,"Old Tampa Bay","OTB",-82.5529,27.966017
"2788",2007-08-07,"TBM2007080802",20,"None",NA,"Old Tampa Bay","OTB",-82.5529,27.966017
"2789",2007-08-07,"TBM2007080803",300,"Grasses: Mixed",0.0293296417090969,"Old Tampa Bay","OTB",-82.6844,27.960783
"2790",2007-08-07,"TBM2007080803",300,"None",NA,"Old Tampa Bay","OTB",-82.6844,27.960783
"2791",2007-08-07,"TBM2007080804",20,"None",0,"Old Tampa Bay","OTB",-82.63105,27.901083
"2792",2007-08-07,"TBM2007080805",300,"Starfish",0.0337290879654614,"Old Tampa Bay","OTB",-82.6002,27.897967
"2793",2007-08-07,"TBM2007080806",300,"None",0,"Old Tampa Bay","OTB",-82.585717,27.8924
"2794",2007-08-07,"TBM2007080807",20,"None",0,"Old Tampa Bay","OTB",-82.5527,27.8562
"2795",2007-08-16,"TBM2007081004",160,"None",0,"Old Tampa Bay","OTB",-82.552083,27.847567
"2796",2007-08-16,"TBM2007081004",160,"None",NA,"Old Tampa Bay","OTB",-82.552083,27.847567
"2797",2007-08-16,"TBM2007081005",160,"None",0,"Old Tampa Bay","OTB",-82.637983,27.893867
"2798",2007-08-16,"TBM2007081005",160,"None",NA,"Old Tampa Bay","OTB",-82.637983,27.893867
"2799",2007-08-16,"TBM2007081006",160,"Grasses: Mixed",0.0145631067961165,"Old Tampa Bay","OTB",-82.594333,27.842133
"2800",2007-08-16,"TBM2007081006",160,"None",NA,"Old Tampa Bay","OTB",-82.594333,27.842133
"2801",2007-08-17,"TBM2007081103",160,"None",0,"Old Tampa Bay","OTB",-82.5371,27.8352
"2802",2007-08-17,"TBM2007081103",160,"None",NA,"Old Tampa Bay","OTB",-82.5371,27.8352
"2803",2007-09-04,"TBM2007090205",20,"None",0,"Old Tampa Bay","OTB",-82.536283,27.834317
"2804",2007-09-04,"TBM2007090205",20,"None",NA,"Old Tampa Bay","OTB",-82.536283,27.834317
"2805",2007-09-04,"TBM2007090206",20,"Acanthophora spp.",0.714285714285714,"Old Tampa Bay","OTB",-82.5397,27.87085
"2806",2007-09-04,"TBM2007090206",20,"None",NA,"Old Tampa Bay","OTB",-82.5397,27.87085
"2807",2007-09-05,"TBM2007090301",160,"None",0,"Old Tampa Bay","OTB",-82.6163,28.005
"2808",2007-09-05,"TBM2007090301",160,"None",NA,"Old Tampa Bay","OTB",-82.6163,28.005
"2809",2007-09-05,"TBM2007090302",160,"None",0,"Old Tampa Bay","OTB",-82.622433,27.995883
"2810",2007-09-05,"TBM2007090302",160,"None",NA,"Old Tampa Bay","OTB",-82.622433,27.995883
"2811",2007-09-05,"TBM2007090303",160,"None",0,"Old Tampa Bay","OTB",-82.70595,27.927167
"2812",2007-09-05,"TBM2007090303",160,"None",NA,"Old Tampa Bay","OTB",-82.70595,27.927167
"2813",2007-09-05,"TBM2007090304",160,"None",0,"Old Tampa Bay","OTB",-82.722283,27.946217
"2814",2007-09-05,"TBM2007090304",160,"None",NA,"Old Tampa Bay","OTB",-82.722283,27.946217
"2815",2007-09-05,"TBM2007090305",20,"None",0,"Old Tampa Bay","OTB",-82.678017,27.997983
"2816",2007-09-05,"TBM2007090305",20,"None",NA,"Old Tampa Bay","OTB",-82.678017,27.997983
"2817",2007-09-05,"TBM2007090306",20,"None",0,"Old Tampa Bay","OTB",-82.691017,27.9856
"2818",2007-09-05,"TBM2007090306",20,"None",NA,"Old Tampa Bay","OTB",-82.691017,27.9856
"2819",2007-09-05,"TBM2007090307",20,"None",0,"Old Tampa Bay","OTB",-82.6508,27.967233
"2820",2007-09-05,"TBM2007090307",20,"None",NA,"Old Tampa Bay","OTB",-82.6508,27.967233
"2821",2007-09-21,"TBM2007090701",20,"None",0,"Old Tampa Bay","OTB",-82.5393,27.94395
"2822",2007-09-21,"TBM2007090701",20,"None",NA,"Old Tampa Bay","OTB",-82.5393,27.94395
"2823",2007-09-21,"TBM2007090702",300,"Sponges",1.34916351861846,"Old Tampa Bay","OTB",-82.574333,27.954233
"2824",2007-09-21,"TBM2007090703",20,"None",0,"Old Tampa Bay","OTB",-82.603767,27.982383
"2825",2007-09-21,"TBM2007090703",20,"None",NA,"Old Tampa Bay","OTB",-82.603767,27.982383
"2826",2007-09-21,"TBM2007090704",300,"Algae: Mixed",0.899442345745638,"Old Tampa Bay","OTB",-82.67315,28.0001
"2827",2007-09-21,"TBM2007090704",300,"Sponges",0.385475291033845,"Old Tampa Bay","OTB",-82.67315,28.0001
"2828",2007-09-21,"TBM2007090705",20,"Mangrove seeds/propogules",0.285714285714286,"Old Tampa Bay","OTB",-82.6954,27.962033
"2829",2007-09-21,"TBM2007090705",20,"Sticks and branches",0.214285714285714,"Old Tampa Bay","OTB",-82.6954,27.962033
"2830",2007-09-21,"TBM2007090705",20,"Leaf Litter",0.214285714285714,"Old Tampa Bay","OTB",-82.6954,27.962033
"2831",2007-09-21,"TBM2007090706",20,"Acanthophora spp.",2.14285714285714,"Old Tampa Bay","OTB",-82.667517,27.913633
"2832",2007-09-21,"TBM2007090706",20,"None",NA,"Old Tampa Bay","OTB",-82.667517,27.913633
"2833",2007-09-21,"TBM2007090707",20,"Grasses: Mixed",0.321428571428571,"Old Tampa Bay","OTB",-82.593783,27.877117
"2834",2007-09-21,"TBM2007090707",20,"Ctenophores",0.0357142857142857,"Old Tampa Bay","OTB",-82.593783,27.877117
"2835",2007-09-21,"TBM2007090708",300,"Acanthophora spp.",0.0337290879654614,"Old Tampa Bay","OTB",-82.588267,27.870933
"2836",2007-09-21,"TBM2007090709",300,"Sponges",0.766570181033214,"Old Tampa Bay","OTB",-82.550283,27.886633
"2837",2007-09-20,"TBM2007091001",160,"Grasses: Mixed",0.242718446601942,"Old Tampa Bay","OTB",-82.59355,27.8417
"2838",2007-09-20,"TBM2007091002",160,"Grasses: Mixed",0.029126213592233,"Old Tampa Bay","OTB",-82.597683,27.85805
"2839",2007-09-20,"TBM2007091002",160,"Acanthophora spp.",0.0194174757281553,"Old Tampa Bay","OTB",-82.597683,27.85805
"2840",2007-09-20,"TBM2007091002",160,"None",NA,"Old Tampa Bay","OTB",-82.597683,27.85805
"2841",2007-10-03,"TBM2007100601",160,"Halodule spp.",0.0485436893203883,"Old Tampa Bay","OTB",-82.591583,27.876817
"2842",2007-10-03,"TBM2007100602",160,"None",0,"Old Tampa Bay","OTB",-82.596633,27.874233
"2843",2007-10-03,"TBM2007100603",20,"Ctenophores",0.357142857142857,"Old Tampa Bay","OTB",-82.544467,27.844833
"2844",2007-10-03,"TBM2007100603",20,"None",NA,"Old Tampa Bay","OTB",-82.544467,27.844833
"2845",2007-10-08,"TBM2007100901",160,"Acanthophora spp.",0.29126213592233,"Old Tampa Bay","OTB",-82.630333,27.890283
"2846",2007-10-08,"TBM2007100901",160,"Grasses: Mixed",0.0728155339805825,"Old Tampa Bay","OTB",-82.630333,27.890283
"2847",2007-10-08,"TBM2007100901",160,"None",NA,"Old Tampa Bay","OTB",-82.630333,27.890283
"2848",2007-10-08,"TBM2007100902",20,"None",0,"Old Tampa Bay","OTB",-82.621617,27.88545
"2849",2007-10-08,"TBM2007100902",20,"None",NA,"Old Tampa Bay","OTB",-82.621617,27.88545
